Time (min:sec.ms),Engine Speed (RPM),Lambda Spec (),Lambda B1 Actual (),Lambda B2 Actual (),Fuel Injector (ms),STFT B1 (),STFT B2 (),HPFP Actual (hPa),HPFP Spec (hPa),Spark Advance (°),Accelerator Pedal (%),Throttle Position Actual (%),Boost Spec (mBar),Boost Actual (mBar),Knock Cylinder 1 (°),Knock Cylinder 2 (°),Knock Cylinder 3 (°),Knock Cylinder 4 (°),Knock Cylinder 5 (°),Knock Cylinder 6 (°),Bypass Valve (°),Air Mass (mg/stk),Intake Air Temp (°C),HPFP Capacity % (%),LPFP Pressure (Hpa),Engine Torque (NM),LPFP Pump Duty (%)
01:30.665,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,4.314,444.521,445.184,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.674,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,4.314,444.521,445.184,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.686,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.521,445.184,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.695,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,445.184,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.705,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.716,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.724,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.734,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.745,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.754,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.764,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.96,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.775,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,145.905,61.5,12.177,5051.98,58.656,48.489
01:30.786,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,12.177,5051.98,58.656,48.489
01:30.794,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,12.177,5051.98,58.656,48.489
01:30.805,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5051.98,58.656,48.489
01:30.815,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.656,48.489
01:30.825,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.489
01:30.835,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.844,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.853,691,0.996,1.017,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.864,691,0.996,1.012,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.874,691,0.996,1.012,1.01,0.852,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.884,691,0.996,1.012,1.01,0.844,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.894,691,0.996,1.012,1.01,0.844,0,0,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.904,691,0.996,1.012,1.01,0.844,0,-1,40691.941,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.914,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40660.101,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.924,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,2,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.934,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.945,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,3.922,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.954,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,444.023,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.964,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,443.443,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.976,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.984,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:30.994,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.005,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.014,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.024,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.035,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,59.447,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.044,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,144.103,61.5,11.697,5006.873,58.781,48.479
01:31.055,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,11.697,5006.873,58.781,48.479
01:31.064,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,11.697,5006.873,58.781,48.479
01:31.074,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5006.873,58.781,48.479
01:31.085,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.781,48.479
01:31.095,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.104,691,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.115,694,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.124,694,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.134,694,0.996,1.012,1.01,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.145,694,0.996,1.012,1.006,0.844,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.155,694,0.996,1.012,1.006,0.852,0,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.165,694,0.996,1.012,1.006,0.852,-1,-1,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.177,694,0.996,1.012,1.006,0.852,-1,0,40707.861,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.185,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40442.525,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.195,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,4,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.206,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.215,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.224,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,446.677,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.235,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,442.448,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.244,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.254,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.264,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.274,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.285,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.294,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.304,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,60.062,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.314,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,146.859,61.5,12.215,5001.567,58.813,48.479
01:31.324,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,12.215,5001.567,58.813,48.479
01:31.334,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,12.215,5001.567,58.813,48.479
01:31.344,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.813,48.479
01:31.354,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.813,48.479
01:31.365,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.374,694,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.385,695,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.395,695,0.996,1.012,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.404,695,0.996,1.009,1.006,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.414,695,0.996,1.009,1.012,0.852,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.425,695,0.996,1.009,1.012,0.844,-1,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.435,695,0.996,1.009,1.012,0.844,0,0,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.445,695,0.996,1.009,1.012,0.844,0,-1,40691.941,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
01:31.454,695,0.996,1.009,1.012,0.844,0,-1,40856.45,40641.527,1.5,14.51,4.314,444.521,443.443,0,0,0,0,0,0,59.755,144.4,61.5,11.917,5001.567,58.375,48.479
